index,string,CC,D,Y
9144,1240,1,4,0
9145,36,1,10,10
9146,161644,1,10,10
9147,2829,1,2,9
9148,1816,0,1,6
9149,1816,0,1,6
9150,272817,1,10,10
9151,212232,1,10,10
9152,161720,1,10,10
9153,212319,1,10,10
9154,212233,1,10,10
9155,232634,1,10,10
9156,101241,1,10,10
9157,151642,1,10,10
9158,1820,0,2,0
9159,1817,0,1,7
9160,2426,1,2,6
9161,1819,0,1,9
9162,2426,1,2,6
9163,1719,1,1,9
9164,121318,1,10,10
9165,252726,1,10,10
9166,2728,1,2,8
9167,1818,0,1,8
9168,181935,1,10,10
9169,1718,1,1,8
9170,202112,1,10,10
9171,141511,1,10,10
9172,262718,1,10,10
9173,202237,1,10,10
9174,252838,1,10,10
9175,1213,1,1,3
9176,192031,1,10,10
9177,1802,0,0,2
9178,1819,0,1,9
9179,1619,1,1,9
9180,232528,1,10,10
9181,101127,1,10,10
9182,101126,1,10,10
9183,293130,1,10,10
9184,1820,0,2,0
9185,192013,1,10,10
9186,192014,1,10,10
9187,262716,1,10,10
9188,151626,1,10,10
9189,242746,1,10,10
9190,141651,1,10,10
9191,1821,0,2,1
9192,66,1,10,10
9193,67,1,10,10
9194,203170,1,10,10
9195,182171,1,10,10
9196,1010,1,1,0
9197,2425,1,2,5
9198,222319,1,10,10
9199,131934,1,10,10
9200,141533,1,10,10
9201,1822,0,2,2
9202,212310,1,10,10
9203,232412,1,10,10
9204,222418,1,10,10
9205,1803,0,0,3
9206,1803,0,0,3
9207,151828,1,10,10
9208,111837,1,10,10
9209,192047,1,10,10
9210,101346,1,10,10
9211,242748,1,10,10
9212,1823,0,2,3
9213,1823,0,2,3
9214,1823,0,2,3
9215,1823,0,2,3
9216,1824,0,2,4
9217,1823,0,2,3
9218,1824,0,2,4
9219,1824,0,2,4
9220,1825,0,2,5
9221,1824,0,2,4
9222,1824,0,2,4
9223,1825,0,2,5
9224,1825,0,2,5
9225,1825,0,2,5
9226,1825,0,2,5
9227,1804,0,0,4
9228,1825,0,2,5
9229,1826,0,2,6
9230,1826,0,2,6
9231,1826,0,2,6
9232,1826,0,2,6
9233,1826,0,2,6
9234,1826,0,2,6
9235,1826,0,2,6
9236,1826,0,2,6
9237,1827,0,2,7
9238,1827,0,2,7
9239,1827,0,2,7
9240,1827,0,2,7
9241,1827,0,2,7
9242,1828,0,2,8
9243,1827,0,2,7
9244,1828,0,2,8
9245,1828,0,2,8
9246,1828,0,2,8
9247,1828,0,2,8
9248,1828,0,2,8
9249,1828,0,2,8
9250,1805,0,0,5
9251,1829,0,2,9
9252,1828,0,2,8
9253,2930,1,3,0
9254,1829,0,2,9
9255,1829,0,2,9
9256,1829,0,2,9
9257,1829,0,2,9
9258,1830,0,3,0
9259,2225,1,2,5
9260,2629,1,2,9
9261,2022,1,2,2
9262,1830,0,3,0
9263,1830,0,3,0
9264,1830,0,3,0
9265,1831,0,3,1
9266,1830,0,3,0
9267,1831,0,3,1
9268,1831,0,3,1
9269,1832,0,3,2
9270,1831,0,3,1
9271,1832,0,3,2
9272,1832,0,3,2
9273,1833,0,3,3
9274,1832,0,3,2
9275,1833,0,3,3
9276,1833,0,3,3
9277,1805,0,0,5
9278,1833,0,3,3
9279,1833,0,3,3
9280,1833,0,3,3
9281,1799,1,9,9
9282,1799,1,9,9
9283,1800,0,0,0
9284,1800,0,0,0
9285,1800,0,0,0
9286,1800,0,0,0
9287,1800,0,0,0
9288,1801,0,0,1
9289,1801,0,0,1
9290,1801,0,0,1
9291,1802,0,0,2
9292,1801,0,0,1
9293,1802,0,0,2
9294,1802,0,0,2
9295,1802,0,0,2
9296,1802,0,0,2
9297,1802,0,0,2
9298,1802,0,0,2
9299,1803,0,0,3
9300,1803,0,0,3
9301,1806,0,0,6
9302,1806,0,0,6
9303,1803,0,0,3
9304,1803,0,0,3
9305,1803,0,0,3
9306,1804,0,0,4
9307,1803,0,0,3
9308,1804,0,0,4
9309,1806,0,0,6
9310,1805,0,0,5
9311,1806,0,0,6
9312,1806,0,0,6
9313,39,1,10,10
9314,40,1,10,10
9315,36,1,10,10
9316,48,1,10,10
9317,49,1,10,10
9318,1827,0,2,7
9319,1827,0,2,7
9320,1827,0,2,7
9321,1827,0,2,7
9322,1827,0,2,7
9323,1827,0,2,7
9324,1827,0,2,7
9325,1827,0,2,7
9326,1828,0,2,8
9327,1828,0,2,8
9328,1828,0,2,8
9329,1828,0,2,8
9330,1807,0,0,7
9331,1806,0,0,6
9332,1806,0,0,6
9333,1806,0,0,6
9334,59,1,10,10
9335,60,1,10,10
9336,58,1,10,10
9337,63,1,10,10
9338,66,1,10,10
9339,1829,0,2,9
9340,1829,0,2,9
9341,1829,0,2,9
9342,1829,0,2,9
9343,1829,0,2,9
9344,1829,0,2,9
9345,1829,0,2,9
9346,1829,0,2,9
9347,38,1,10,10
9348,37,1,10,10
9349,40,1,10,10
9350,1807,0,0,7
9351,1807,0,0,7
9352,1829,0,2,9
9353,1829,0,2,9
9354,51,1,10,10
9355,52,1,10,10
9356,53,1,10,10
9357,64,1,10,10
9358,66,1,10,10
9359,1830,0,3,0
9360,1830,0,3,0
9361,1830,0,3,0
9362,1830,0,3,0
9363,1806,0,0,6
9364,1806,0,0,6
9365,1807,0,0,7
9366,1807,0,0,7
9367,39,1,10,10
9368,1830,0,3,0
9369,1830,0,3,0
9370,22,1,10,10
9371,23,1,10,10
9372,24,1,10,10
9373,1830,0,3,0
9374,1830,0,3,0
9375,1830,0,3,0
9376,1830,0,3,0
9377,1831,0,3,1
9378,1830,0,3,0
9379,1831,0,3,1
9380,1831,0,3,1
9381,1831,0,3,1
9382,1808,0,0,8
9383,1808,0,0,8
9384,1831,0,3,1
9385,1831,0,3,1
9386,1831,0,3,1
9387,1831,0,3,1
9388,1832,0,3,2
9389,1832,0,3,2
9390,1832,0,3,2
9391,1832,0,3,2
9392,1832,0,3,2
9393,1833,0,3,3
9394,1832,0,3,2
9395,1832,0,3,2
9396,1807,0,0,7
9397,1807,0,0,7
9398,1833,0,3,3
9399,1833,0,3,3
9400,1833,0,3,3
9401,1833,0,3,3
9402,1833,0,3,3
9403,1833,0,3,3
9404,1807,0,0,7
9405,1807,0,0,7
9406,1835,0,3,5
9407,1835,0,3,5
9408,1809,0,0,9
9409,1808,0,0,8
9410,1809,0,0,9
9411,1808,0,0,8
9412,1807,0,0,7
9413,1808,0,0,8
9414,1807,0,0,7
9415,1808,0,0,8
9416,1808,0,0,8
9417,1808,0,0,8
9418,1808,0,0,8
9419,1809,0,0,9
9420,1809,0,0,9
9421,1808,0,0,8
9422,1809,0,0,9
9423,1809,0,0,9
9424,1810,0,1,0
9425,1810,0,1,0
9426,1810,0,1,0
9427,1809,0,0,9
9428,10,1,10,10
9429,11,1,10,10
9430,12,1,10,10
9431,13,1,10,10
9432,1810,0,1,0
9433,1810,0,1,0
9434,1811,0,1,1
9435,1811,0,1,1
9436,1810,0,1,0
9437,1811,0,1,1
9438,1811,0,1,1
9439,1811,0,1,1
9440,1811,0,1,1
9441,39,1,10,10
9442,40,1,10,10
9443,41,1,10,10
9444,43,1,10,10
9445,36,1,10,10
9446,29,1,10,10
9447,30,1,10,10
9448,31,1,10,10
9449,1809,0,0,9
9450,1809,0,0,9
9451,1811,0,1,1
9452,1812,0,1,2
9453,1812,0,1,2
9454,50,1,10,10
9455,51,1,10,10
9456,1812,0,1,2
9457,1812,0,1,2
9458,1812,0,1,2
9459,1812,0,1,2
9460,1813,0,1,3
9461,1813,0,1,3
9462,1812,0,1,2
9463,1813,0,1,3
9464,1813,0,1,3
9465,1813,0,1,3
9466,1813,0,1,3
9467,1813,0,1,3
9468,1813,0,1,3
9469,1814,0,1,4
9470,1814,0,1,4
9471,1814,0,1,4
9472,1814,0,1,4
9473,1814,0,1,4
9474,1814,0,1,4
9475,1814,0,1,4
9476,1815,0,1,5
9477,1815,0,1,5
9478,1810,0,1,0
9479,1810,0,1,0
9480,1809,0,0,9
9481,1815,0,1,5
9482,1815,0,1,5
9483,1815,0,1,5
9484,1815,0,1,5
9485,1815,0,1,5
9486,1815,0,1,5
9487,1815,0,1,5
9488,1816,0,1,6
9489,1816,0,1,6
9490,1816,0,1,6
9491,1816,0,1,6
9492,1804,0,0,4
9493,1802,0,0,2
9494,1816,0,1,6
9495,1816,0,1,6
9496,1816,0,1,6
9497,1816,0,1,6
9498,1816,0,1,6
9499,1816,0,1,6
9500,1817,0,1,7
9501,1816,0,1,6
9502,1810,0,1,0
9503,1810,0,1,0
9504,1817,0,1,7
9505,1817,0,1,7
9506,1817,0,1,7
9507,1817,0,1,7
9508,1817,0,1,7
9509,1817,0,1,7
9510,1817,0,1,7
9511,1818,0,1,8
9512,1818,0,1,8
9513,1818,0,1,8
9514,1804,0,0,4
9515,1804,0,0,4
9516,1818,0,1,8
9517,1818,0,1,8
9518,1818,0,1,8
9519,1818,0,1,8
9520,1818,0,1,8
9521,1818,0,1,8
9522,1818,0,1,8
9523,1818,0,1,8
9524,1811,0,1,1
9525,1811,0,1,1
9526,1810,0,1,0
9527,1810,0,1,0
9528,1819,0,1,9
9529,1818,0,1,8
9530,1819,0,1,9
9531,1819,0,1,9
9532,1819,0,1,9
9533,1819,0,1,9
9534,1819,0,1,9
9535,1819,0,1,9
9536,1829,0,2,9
9537,1819,0,1,9
9538,1819,0,1,9
9539,1819,0,1,9
9540,1804,0,0,4
9541,1804,0,0,4
9542,1819,0,1,9
9543,1820,0,2,0
9544,1820,0,2,0
9545,1820,0,2,0
9546,1820,0,2,0
9547,1820,0,2,0
9548,1811,0,1,1
9549,1812,0,1,2
9550,1820,0,2,0
9551,1820,0,2,0
9552,1820,0,2,0
9553,1820,0,2,0
9554,1820,0,2,0
9555,1820,0,2,0
9556,1820,0,2,0
9557,1820,0,2,0
9558,1805,0,0,5
9559,1821,0,2,1
9560,1821,0,2,1
9561,1821,0,2,1
9562,1821,0,2,1
9563,1821,0,2,1
9564,1821,0,2,1
9565,1804,0,0,4
9566,1804,0,0,4
9567,1821,0,2,1
9568,1821,0,2,1
9569,1821,0,2,1
9570,1821,0,2,1
9571,1833,0,3,3
9572,1822,0,2,2
9573,1822,0,2,2
9574,1822,0,2,2
9575,1822,0,2,2
9576,1822,0,2,2
9577,1822,0,2,2
9578,1822,0,2,2
9579,1822,0,2,2
9580,1822,0,2,2
9581,1822,0,2,2
9582,1822,0,2,2
9583,1822,0,2,2
9584,1823,0,2,3
9585,1823,0,2,3
9586,1823,0,2,3
9587,1823,0,2,3
9588,1805,0,0,5
9589,1805,0,0,5
9590,1804,0,0,4
9591,1805,0,0,5
9592,1823,0,2,3
9593,1833,0,3,3
9594,1833,0,3,3
9595,1823,0,2,3
9596,1823,0,2,3
9597,1823,0,2,3
9598,1823,0,2,3
9599,1823,0,2,3
9600,1824,0,2,4
9601,1824,0,2,4
9602,1824,0,2,4
9603,1824,0,2,4
9604,1824,0,2,4
9605,1824,0,2,4
9606,1824,0,2,4
9607,1825,0,2,5
9608,1825,0,2,5
9609,1825,0,2,5
9610,1825,0,2,5
9611,1825,0,2,5
9612,1805,0,0,5
9613,1805,0,0,5
9614,1834,0,3,4
9615,1825,0,2,5
9616,1825,0,2,5
9617,1825,0,2,5
9618,1825,0,2,5
9619,1825,0,2,5
9620,1825,0,2,5
9621,1826,0,2,6
9622,1826,0,2,6
9623,1826,0,2,6
9624,1826,0,2,6
9625,1826,0,2,6
9626,1826,0,2,6
9627,1826,0,2,6
9628,1826,0,2,6
9629,1826,0,2,6
9630,1826,0,2,6
9631,1826,0,2,6
9632,1826,0,2,6
9633,1827,0,2,7
9634,1827,0,2,7
9635,1834,0,3,4
9636,1834,0,3,4
9637,1835,0,3,5
9638,1835,0,3,5
9639,1835,0,3,5
9640,1836,0,3,6
9641,1836,0,3,6
9642,1836,0,3,6
9643,1836,0,3,6
9644,1836,0,3,6
9645,1836,0,3,6
9646,1836,0,3,6
9647,1837,0,3,7
9648,1837,0,3,7
9649,1837,0,3,7
9650,1837,0,3,7
9651,1837,0,3,7
9652,1838,0,3,8
9653,1838,0,3,8
9654,1837,0,3,7
9655,1838,0,3,8
9656,1838,0,3,8
9657,1838,0,3,8
9658,1826,0,2,6
9659,1826,0,2,6
9660,1849,0,4,9
9661,1826,0,2,6
9662,1827,0,2,7
9663,1834,0,3,4
9664,1839,0,3,9
9665,1839,0,3,9
9666,1838,0,3,8
9667,1839,0,3,9
9668,1839,0,3,9
9669,1839,0,3,9
9670,1840,0,4,0
9671,1839,0,3,9
9672,1840,0,4,0
9673,1840,0,4,0
9674,1840,0,4,0
9675,1840,0,4,0
9676,1841,0,4,1
9677,1840,0,4,0
9678,1834,0,3,4
9679,1834,0,3,4
9680,1834,0,3,4
9681,1834,0,3,4
9682,1834,0,3,4
9683,1834,0,3,4
9684,1835,0,3,5
9685,1835,0,3,5
9686,1835,0,3,5
9687,1835,0,3,5
9688,1835,0,3,5
9689,1799,1,9,9
9690,1800,0,0,0
9691,1799,1,9,9
9692,1800,0,0,0
9693,1800,0,0,0
9694,1801,0,0,1
9695,1801,0,0,1
9696,1802,0,0,2
9697,1802,0,0,2
9698,1802,0,0,2
9699,1802,0,0,2
9700,1802,0,0,2
9701,1803,0,0,3
9702,1803,0,0,3
9703,1804,0,0,4
9704,1803,0,0,3
9705,1804,0,0,4
9706,1804,0,0,4
9707,1804,0,0,4
9708,1804,0,0,4
9709,1835,0,3,5
9710,1835,0,3,5
9711,1805,0,0,5
9712,1747,1,4,7
9713,1809,0,0,9
9714,1808,0,0,8
9715,1809,0,0,9
9716,1809,0,0,9
9717,1810,0,1,0
9718,1810,0,1,0
9719,1811,0,1,1
9720,1811,0,1,1
9721,1811,0,1,1
9722,1811,0,1,1
9723,1812,0,1,2
9724,1811,0,1,1
9725,1812,0,1,2
9726,1811,0,1,1
9727,1812,0,1,2
9728,1812,0,1,2
9729,1813,0,1,3
9730,1813,0,1,3
9731,1812,0,1,2
9732,1813,0,1,3
9733,1835,0,3,5
9734,1835,0,3,5
9735,1813,0,1,3
9736,1814,0,1,4
9737,1813,0,1,3
9738,1814,0,1,4
9739,1814,0,1,4
9740,1814,0,1,4
9741,1814,0,1,4
9742,1815,0,1,5
9743,1815,0,1,5
9744,1816,0,1,6
9745,1816,0,1,6
9746,1816,0,1,6
9747,1817,0,1,7
9748,1817,0,1,7
9749,1817,0,1,7
9750,1817,0,1,7
9751,1818,0,1,8
9752,1817,0,1,7
9753,1818,0,1,8
9754,1818,0,1,8
9755,1819,0,1,9
9756,1818,0,1,8
9757,1836,0,3,6
9758,1835,0,3,5
9759,1819,0,1,9
9760,1819,0,1,9
9761,1820,0,2,0
9762,1819,0,1,9
9763,1820,0,2,0
9764,1821,0,2,1
9765,1821,0,2,1
9766,1821,0,2,1
9767,1821,0,2,1
9768,1821,0,2,1
9769,1822,0,2,2
9770,1822,0,2,2
9771,1822,0,2,2
9772,1822,0,2,2
9773,1823,0,2,3
9774,1823,0,2,3
9775,1823,0,2,3
9776,1824,0,2,4
9777,1824,0,2,4
9778,1824,0,2,4
9779,1830,0,3,0
9780,1836,0,3,6
9781,1824,0,2,4
9782,1824,0,2,4
9783,1825,0,2,5
9784,1825,0,2,5
9785,1825,0,2,5
9786,1825,0,2,5
9787,1826,0,2,6
9788,1825,0,2,5
9789,1826,0,2,6
9790,1826,0,2,6
9791,1827,0,2,7
9792,1827,0,2,7
9793,1827,0,2,7
9794,1827,0,2,7
9795,1827,0,2,7
9796,1828,0,2,8
9797,1828,0,2,8
9798,1828,0,2,8
9799,1836,0,3,6
9800,1836,0,3,6
9801,1828,0,2,8
9802,1828,0,2,8
9803,1806,0,0,6
9804,1829,0,2,9
9805,1828,0,2,8
9806,1829,0,2,9
9807,1829,0,2,9
9808,1830,0,3,0
9809,1830,0,3,0
9810,1830,0,3,0
9811,1831,0,3,1
9812,1830,0,3,0
9813,1831,0,3,1
9814,1836,0,3,6
9815,1837,0,3,7
9816,1831,0,3,1
9817,1831,0,3,1
9818,1832,0,3,2
9819,1832,0,3,2
9820,1832,0,3,2
9821,1832,0,3,2
9822,1833,0,3,3
9823,1833,0,3,3
9824,1832,0,3,2
9825,1833,0,3,3
9826,1833,0,3,3
9827,1833,0,3,3
9828,1834,0,3,4
9829,1834,0,3,4
9830,1837,0,3,7
9831,1837,0,3,7
9832,1837,0,3,7
9833,1834,0,3,4
9834,1835,0,3,5
9835,1834,0,3,4
9836,1835,0,3,5
9837,1835,0,3,5
9838,1835,0,3,5
9839,1835,0,3,5
9840,1807,0,0,7
9841,1835,0,3,5
9842,1835,0,3,5
9843,1835,0,3,5
9844,1835,0,3,5
9845,1836,0,3,6
9846,1836,0,3,6
9847,1836,0,3,6
9848,1836,0,3,6
9849,1836,0,3,6
9850,1837,0,3,7
9851,1837,0,3,7
9852,1836,0,3,6
9853,1837,0,3,7
9854,1837,0,3,7
9855,1837,0,3,7
9856,1837,0,3,7
9857,1837,0,3,7
9858,1837,0,3,7
9859,1837,0,3,7
9860,1837,0,3,7
9861,1838,0,3,8
9862,1838,0,3,8
9863,1838,0,3,8
9864,1838,0,3,8
9865,1838,0,3,8
9866,1838,0,3,8
9867,1839,0,3,9
9868,1839,0,3,9
9869,1839,0,3,9
9870,1836,0,3,6
9871,1835,0,3,5
9872,1836,0,3,6
9873,1838,0,3,8
9874,1838,0,3,8
9875,1839,0,3,9
9876,1840,0,4,0
9877,1840,0,4,0
9878,1840,0,4,0
9879,1840,0,4,0
9880,1840,0,4,0
9881,1841,0,4,1
9882,1841,0,4,1
9883,1802,0,0,2
9884,1803,0,0,3
9885,1803,0,0,3
9886,1838,0,3,8
9887,1838,0,3,8
9888,1803,0,0,3
9889,1804,0,0,4
9890,1804,0,0,4
9891,1804,0,0,4
9892,1804,0,0,4
9893,1804,0,0,4
9894,1804,0,0,4
9895,1804,0,0,4
9896,1805,0,0,5
9897,1805,0,0,5
9898,1805,0,0,5
9899,1805,0,0,5
9900,1805,0,0,5
9901,1805,0,0,5
9902,1805,0,0,5
9903,1805,0,0,5
9904,1805,0,0,5
9905,1838,0,3,8
9906,1838,0,3,8
9907,1806,0,0,6
9908,1806,0,0,6
9909,1806,0,0,6
9910,1806,0,0,6
9911,1806,0,0,6
9912,1806,0,0,6
9913,1806,0,0,6
9914,1806,0,0,6
9915,1806,0,0,6
9916,1807,0,0,7
9917,1807,0,0,7
9918,1807,0,0,7
9919,1807,0,0,7
9920,1807,0,0,7
9921,1807,0,0,7
9922,1807,0,0,7
9923,1807,0,0,7
9924,1807,0,0,7
9925,1807,0,0,7
9926,1807,0,0,7
9927,1839,0,3,9
9928,1839,0,3,9
9929,1807,0,0,7
9930,1807,0,0,7
9931,1808,0,0,8
9932,1808,0,0,8
9933,1808,0,0,8
9934,1808,0,0,8
9935,1809,0,0,9
9936,1808,0,0,8
9937,1809,0,0,9
9938,1809,0,0,9
9939,1810,0,1,0
9940,1810,0,1,0
9941,1810,0,1,0
9942,1810,0,1,0
9943,1811,0,1,1
9944,1811,0,1,1
9945,1811,0,1,1
9946,1811,0,1,1
9947,1812,0,1,2
9948,1812,0,1,2
9949,1812,0,1,2
9950,1839,0,3,9
9951,1839,0,3,9
9952,1812,0,1,2
9953,1812,0,1,2
9954,1813,0,1,3
9955,1812,0,1,2
9956,1813,0,1,3
9957,1813,0,1,3
9958,1813,0,1,3
9959,1813,0,1,3
9960,1813,0,1,3
9961,1814,0,1,4
9962,1814,0,1,4
9963,1814,0,1,4
9964,1814,0,1,4
9965,1814,0,1,4
9966,1815,0,1,5
9967,1815,0,1,5
9968,1815,0,1,5
9969,1815,0,1,5
9970,1815,0,1,5
9971,1815,0,1,5
9972,1815,0,1,5
9973,1816,0,1,6
9974,1840,0,4,0
9975,1840,0,4,0
9976,1816,0,1,6
9977,1816,0,1,6
9978,1816,0,1,6
9979,1816,0,1,6
9980,1816,0,1,6
9981,1816,0,1,6
9982,1817,0,1,7
9983,1816,0,1,6
9984,1817,0,1,7
9985,1817,0,1,7
9986,1817,0,1,7
9987,1818,0,1,8
9988,1817,0,1,7
9989,1818,0,1,8
9990,1818,0,1,8
9991,1819,0,1,9
9992,1819,0,1,9
9993,1818,0,1,8
9994,1819,0,1,9
9995,1819,0,1,9
9996,1840,0,4,0
9997,1840,0,4,0
9998,1819,0,1,9
9999,1819,0,1,9
10000,1819,0,1,9
10001,1820,0,2,0
10002,1820,0,2,0
10003,1820,0,2,0
10004,1820,0,2,0
10005,1820,0,2,0
10006,1820,0,2,0
10007,1820,0,2,0
10008,1821,0,2,1
10009,1821,0,2,1
10010,1821,0,2,1
10011,1821,0,2,1
10012,1821,0,2,1
10013,1821,0,2,1
10014,1822,0,2,2
10015,1821,0,2,1
10016,1822,0,2,2
10017,1822,0,2,2
10018,1841,0,4,1
10019,1840,0,4,0
10020,1822,0,2,2
10021,1822,0,2,2
10022,1823,0,2,3
10023,1823,0,2,3
10024,1823,0,2,3
10025,1823,0,2,3
10026,1824,0,2,4
10027,1823,0,2,3
10028,1824,0,2,4
10029,1824,0,2,4
10030,1824,0,2,4
10031,1824,0,2,4
10032,1824,0,2,4
10033,1825,0,2,5
10034,1824,0,2,4
10035,1825,0,2,5
10036,1830,0,3,0
10037,1825,0,2,5
10038,1825,0,2,5
10039,1825,0,2,5
10040,1825,0,2,5
10041,1825,0,2,5
10042,1826,0,2,6
10043,1826,0,2,6
10044,1826,0,2,6
10045,1826,0,2,6
10046,1826,0,2,6
10047,1826,0,2,6
10048,1826,0,2,6
10049,1826,0,2,6
10050,1826,0,2,6
10051,1827,0,2,7
10052,1827,0,2,7
10053,1827,0,2,7
10054,1828,0,2,8
10055,1827,0,2,7
10056,1828,0,2,8
10057,1828,0,2,8
10058,1828,0,2,8
10059,1830,0,3,0
10060,1830,0,3,0
10061,1828,0,2,8
10062,1828,0,2,8
10063,1828,0,2,8
10064,1827,0,2,7
10065,1828,0,2,8
10066,1827,0,2,7
10067,1827,0,2,7
10068,1829,0,2,9
10069,1829,0,2,9
10070,1829,0,2,9
10071,1829,0,2,9
10072,1829,0,2,9
10073,1830,0,3,0
10074,1829,0,2,9
10075,1830,0,3,0
10076,1830,0,3,0
10077,1830,0,3,0
10078,1830,0,3,0
10079,1830,0,3,0
10080,1831,0,3,1
10081,1831,0,3,1
10082,1832,0,3,2
10083,1831,0,3,1
10084,1831,0,3,1
10085,1836,0,3,6
10086,1836,0,3,6
10087,1831,0,3,1
10088,1832,0,3,2
10089,1832,0,3,2
10090,1832,0,3,2
10091,1832,0,3,2
10092,1832,0,3,2
10093,1832,0,3,2
10094,1833,0,3,3
10095,1833,0,3,3
10096,1833,0,3,3
10097,1833,0,3,3
10098,1833,0,3,3
10099,1800,0,0,0
10100,1800,0,0,0
10101,1801,0,0,1
10102,1801,0,0,1
10103,1802,0,0,2
10104,1802,0,0,2
10105,1831,0,3,1
10106,1799,1,9,9
10107,1800,0,0,0
10108,1799,1,9,9
10109,1800,0,0,0
10110,1800,0,0,0
10111,1800,0,0,0
10112,1800,0,0,0
10113,1800,0,0,0
10114,1801,0,0,1
10115,1800,0,0,0
10116,1801,0,0,1
10117,1801,0,0,1
10118,1801,0,0,1
10119,1801,0,0,1
10120,1801,0,0,1
10121,1801,0,0,1
10122,1802,0,0,2
10123,1801,0,0,1
10124,1802,0,0,2
10125,1802,0,0,2
10126,1802,0,0,2
10127,1802,0,0,2
10128,1802,0,0,2
10129,1832,0,3,2
10130,1831,0,3,1
10131,1802,0,0,2
10132,1803,0,0,3
10133,1803,0,0,3
10134,1803,0,0,3
10135,1803,0,0,3
10136,1803,0,0,3
10137,1803,0,0,3
10138,1803,0,0,3
10139,1804,0,0,4
10140,1804,0,0,4
10141,1804,0,0,4
10142,1805,0,0,5
10143,1805,0,0,5
10144,1805,0,0,5
10145,1832,0,3,2
10146,1832,0,3,2
10147,1805,0,0,5
10148,1806,0,0,6
10149,1806,0,0,6
10150,1806,0,0,6
10151,1807,0,0,7
10152,1807,0,0,7
10153,1807,0,0,7
10154,1808,0,0,8
10155,1808,0,0,8
10156,1808,0,0,8
10157,1809,0,0,9
10158,1809,0,0,9
10159,1814,0,1,4
10160,1813,0,1,3
10161,1809,0,0,9
10162,1809,0,0,9
10163,1810,0,1,0
10164,1810,0,1,0
10165,1810,0,1,0
10166,1810,0,1,0
10167,1811,0,1,1
10168,1811,0,1,1
10169,1811,0,1,1
10170,1811,0,1,1
10171,1811,0,1,1
10172,1813,0,1,3
10173,1814,0,1,4
10174,1814,0,1,4
10175,1813,0,1,3
10176,1814,0,1,4
10177,1814,0,1,4
10178,1814,0,1,4
10179,1814,0,1,4
10180,1815,0,1,5
10181,1815,0,1,5
10182,1815,0,1,5
10183,1816,0,1,6
10184,1816,0,1,6
10185,1816,0,1,6
10186,1816,0,1,6
10187,1814,0,1,4
10188,1815,0,1,5
10189,1816,0,1,6
10190,1817,0,1,7
10191,1817,0,1,7
10192,1817,0,1,7
10193,1818,0,1,8
10194,1818,0,1,8
10195,1818,0,1,8
10196,1818,0,1,8
10197,1019,1,1,9
10198,1820,0,2,0
10199,1820,0,2,0
10200,1815,0,1,5
10201,1821,0,2,1
10202,1822,0,2,2
10203,1822,0,2,2
10204,1822,0,2,2
10205,1822,0,2,2
10206,1823,0,2,3
10207,1816,0,1,6
10208,1816,0,1,6
10209,1824,0,2,4
10210,1824,0,2,4
10211,1825,0,2,5
10212,1825,0,2,5
10213,1825,0,2,5
10214,1826,0,2,6
10215,1826,0,2,6
10216,1826,0,2,6
10217,1817,0,1,7
10218,1817,0,1,7
10219,1816,0,1,6
10220,1826,0,2,6
10221,1826,0,2,6
10222,1827,0,2,7
10223,1827,0,2,7
10224,1827,0,2,7
10225,1827,0,2,7
10226,1828,0,2,8
10227,1827,0,2,7
10228,1828,0,2,8
10229,1828,0,2,8
10230,1828,0,2,8
10231,1828,0,2,8
10232,1812,0,1,2
10233,1836,0,3,6
10234,1836,0,3,6
10235,1817,0,1,7
10236,1818,0,1,8
10237,1817,0,1,7
10238,1829,0,2,9
10239,1829,0,2,9
10240,1829,0,2,9
10241,1830,0,3,0
10242,1830,0,3,0
10243,1830,0,3,0
10244,1831,0,3,1
10245,1831,0,3,1
10246,1831,0,3,1
10247,1832,0,3,2
10248,1818,0,1,8
10249,1818,0,1,8
10250,1812,0,1,2
10251,1832,0,3,2
10252,1832,0,3,2
10253,1832,0,3,2
10254,1833,0,3,3
10255,1833,0,3,3
10256,1833,0,3,3
10257,1834,0,3,4
10258,1833,0,3,3
10259,1834,0,3,4
10260,1834,0,3,4
10261,1835,0,3,5
10262,1819,0,1,9
10263,1818,0,1,8
10264,1818,0,1,8
10265,1835,0,3,5
10266,1812,0,1,2
10267,1835,0,3,5
10268,1835,0,3,5
10269,1836,0,3,6
10270,1836,0,3,6
10271,1836,0,3,6
10272,1837,0,3,7
10273,1837,0,3,7
10274,1838,0,3,8
10275,1838,0,3,8
10276,1819,0,1,9
10277,1819,0,1,9
10278,1839,0,3,9
10279,1839,0,3,9
10280,1839,0,3,9
10281,1839,0,3,9
10282,1813,0,1,3
10283,1840,0,4,0
10284,1840,0,4,0
10285,1840,0,4,0
10286,1840,0,4,0
10287,1840,0,4,0
10288,1840,0,4,0
10289,1841,0,4,1
10290,1840,0,4,0
10291,1800,0,0,0
10292,1799,1,9,9
10293,1801,0,0,1
10294,1801,0,0,1
10295,1802,0,0,2
10296,1802,0,0,2
10297,1803,0,0,3
10298,1802,0,0,2
10299,1803,0,0,3
10300,1803,0,0,3
10301,1820,0,2,0
10302,1819,0,1,9
10303,1820,0,2,0
10304,1804,0,0,4
10305,1804,0,0,4
10306,1805,0,0,5
10307,1805,0,0,5
10308,1806,0,0,6
10309,1805,0,0,5
10310,1806,0,0,6
10311,1807,0,0,7
